Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time (LST),Year,Month,Day,Time (LST),Flag,Temp (C),Temp Flag,Dew Point Temp (°C),Dew Point Temp Flag,Rel Hum (%),Rel Hum Flag,Precip. Amount (mm),Precip. Amount Flag,Wind Dir (10s deg),Wind Dir Flag,Wind Spd (km/h),Wind Spd Flag,Visibility (km),Visibility Flag,Stn Press (kPa),Stn Press Flag,Hmdx,Hmdx Flag,Wind Chill,Wind Chill Flag,Weather
-79.63,43.68,TORONTO INTL A,6158731,16-03-2026 16:00,2026,03,16,16:00,,3.3,,-3.4,,62,,,,22,,30,,24.1,,97.3,,,,,,Cloudy
-79.63,43.68,TORONTO INTL A,6158731,16-03-2026 17:00,2026,03,16,17:00,,2.7,,-3.7,,63,,,,22,,27,,19.3,,97.3,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,16-03-2026 18:00,2026,03,16,18:00,,0.4,,-1,,90,,,,21,,16,,12.9,,97.25,,,,,,Snow
-79.63,43.68,TORONTO INTL A,6158731,16-03-2026 19:00,2026,03,16,19:00,,1,,-3.9,,69,,,,24,,27,,9.7,,97.25,,,,,,Snow
-79.63,43.68,TORONTO INTL A,6158731,16-03-2026 20:00,2026,03,16,20:00,,-1.2,,-3.3,,86,,,,25,,31,,4.8,,97.29,,,,-8,,Snow
-79.63,43.68,TORONTO INTL A,6158731,16-03-2026 21:00,2026,03,16,21:00,,-1.5,,-3.3,,88,,,,26,,27,,4.8,,97.36,,,,-8,,Snow
-79.63,43.68,TORONTO INTL A,6158731,16-03-2026 22:00,2026,03,16,22:00,,-2.2,,-5.8,,77,,,,26,,28,,4.8,,97.35,,,,-9,,Snow
-79.63,43.68,TORONTO INTL A,6158731,16-03-2026 23:00,2026,03,16,23:00,,-3.5,,-9.6,,63,,,,26,,38,,19.3,,97.41,,,,-12,,NA
-79.63,43.68,TORONTO INTL A,6158731,17-03-2026 00:00,2026,03,17,00:00,,-5.5,,-10.7,,67,,,,27,,41,,8.1,,97.52,,,,-15,,"Snow,Blowing Snow"
-79.63,43.68,TORONTO INTL A,6158731,17-03-2026 01:00,2026,03,17,01:00,,-7.2,,-11.1,,74,,,,28,,40,,4,,97.64,,,,-17,,Snow
-79.63,43.68,TORONTO INTL A,6158731,17-03-2026 02:00,2026,03,17,02:00,,-8.1,,-13.5,,65,,,,26,,43,,16.1,,97.8,,,,-19,,Snow
-79.63,43.68,TORONTO INTL A,6158731,17-03-2026 03:00,2026,03,17,03:00,,-9,,-15.2,,61,,,,26,,36,,19.3,,97.93,,,,-19,,NA
-79.63,43.68,TORONTO INTL A,6158731,17-03-2026 04:00,2026,03,17,04:00,,-9.7,,-14.9,,66,,,,27,,46,,9.7,,98.06,,,,-21,,Snow Showers
-79.63,43.68,TORONTO INTL A,6158731,17-03-2026 05:00,2026,03,17,05:00,,-10.4,,-17.4,,57,,,,28,,48,,24.1,,98.26,,,,-22,,NA
-79.63,43.68,TORONTO INTL A,6158731,17-03-2026 06:00,2026,03,17,06:00,,-10.6,,-17.4,,58,,,,27,,40,,24.1,,98.41,,,,-22,,NA
-79.63,43.68,TORONTO INTL A,6158731,17-03-2026 07:00,2026,03,17,07:00,,-10.2,,-17.1,,57,,,,27,,45,,24.1,,98.57,,,,-22,,Mainly Clear
-79.63,43.68,TORONTO INTL A,6158731,17-03-2026 08:00,2026,03,17,08:00,,-9.3,,-16.4,,57,,,,28,,49,,24.1,,98.72,,,,-21,,NA
-79.63,43.68,TORONTO INTL A,6158731,17-03-2026 09:00,2026,03,17,09:00,,-8.9,,-13.9,,67,,,,27,,35,,16.1,,98.88,,,,-19,,NA
-79.63,43.68,TORONTO INTL A,6158731,17-03-2026 10:00,2026,03,17,10:00,,-7.6,,-14,,61,,,,29,,37,,16.1,,99.03,,,,-17,,Mostly Cloudy
-79.63,43.68,TORONTO INTL A,6158731,17-03-2026 11:00,2026,03,17,11:00,,-6.3,,-13.5,,57,,,,29,,41,,24.1,,99.14,,,,-16,,NA
-79.63,43.68,TORONTO INTL A,6158731,17-03-2026 12:00,2026,03,17,12:00,,-4.8,,-13.3,,52,,,,29,,35,,24.1,,99.17,,,,-13,,NA
-79.63,43.68,TORONTO INTL A,6158731,17-03-2026 13:00,2026,03,17,13:00,,-4.6,,-13.1,,52,,,,29,,36,,24.1,,99.23,,,,-13,,Mostly Cloudy
-79.63,43.68,TORONTO INTL A,6158731,17-03-2026 14:00,2026,03,17,14:00,,-4.9,,-11.4,,60,,,,30,,31,,24.1,,99.3,,,,-13,,NA
-79.63,43.68,TORONTO INTL A,6158731,17-03-2026 15:00,2026,03,17,15:00,,-4.9,,-10.8,,64,,,,29,,35,,19.3,,99.41,,,,-13,,Snow Showers
-79.63,43.68,TORONTO INTL A,6158731,17-03-2026 16:00,2026,03,17,16:00,,-4.5,,-11,,61,,,,26,,37,,24.1,,99.5,,,,-13,,Mostly Cloudy
-79.63,43.68,TORONTO INTL A,6158731,17-03-2026 17:00,2026,03,17,17:00,,-5.5,,-13,,56,,,,29,,38,,24.1,,99.64,,,,-15,,NA
-79.63,43.68,TORONTO INTL A,6158731,17-03-2026 18:00,2026,03,17,18:00,,-6.9,,-14.2,,56,,,,30,,37,,24.1,,99.79,,,,-16,,NA
-79.63,43.68,TORONTO INTL A,6158731,17-03-2026 19:00,2026,03,17,19:00,,-7,,-12.3,,66,,,,27,,32,,19.3,,99.85,,,,-16,,Snow Showers
-79.63,43.68,TORONTO INTL A,6158731,17-03-2026 20:00,2026,03,17,20:00,,-7.5,,-14.7,,57,,,,28,,22,,24.1,,99.91,,,,-15,,NA
-79.63,43.68,TORONTO INTL A,6158731,17-03-2026 21:00,2026,03,17,21:00,,-7.7,,-13.5,,63,,,,28,,18,,24.1,,100.01,,,,-15,,NA
-79.63,43.68,TORONTO INTL A,6158731,17-03-2026 22:00,2026,03,17,22:00,,-8.1,,-13.1,,68,,,,28,,16,,24.1,,100.08,,,,-15,,Mainly Clear
-79.63,43.68,TORONTO INTL A,6158731,17-03-2026 23:00,2026,03,17,23:00,,-7.7,,-12.3,,70,,,,25,,15,,24.1,,100.15,,,,-14,,NA
-79.63,43.68,TORONTO INTL A,6158731,18-03-2026 00:00,2026,03,18,00:00,,-8.2,,-12.2,,73,,,,24,,9,,24.1,,100.19,,,,-13,,NA
-79.63,43.68,TORONTO INTL A,6158731,18-03-2026 01:00,2026,03,18,01:00,,-7.9,,-11.4,,76,,,,22,,12,,24.1,,100.24,,,,-13,,Mainly Clear
-79.63,43.68,TORONTO INTL A,6158731,18-03-2026 02:00,2026,03,18,02:00,,-7.9,,-10.8,,80,,,,23,,11,,24.1,,100.27,,,,-13,,NA
-79.63,43.68,TORONTO INTL A,6158731,18-03-2026 03:00,2026,03,18,03:00,,-7.2,,-9.9,,82,,,,22,,13,,24.1,,100.28,,,,-13,,NA
-79.63,43.68,TORONTO INTL A,6158731,18-03-2026 04:00,2026,03,18,04:00,,-6.8,,-9.9,,79,,,,20,,8,,24.1,,100.23,,,,-11,,Mostly Cloudy
-79.63,43.68,TORONTO INTL A,6158731,18-03-2026 05:00,2026,03,18,05:00,,-6.6,,-9.8,,78,,,,20,,7,,24.1,,100.28,,,,-10,,NA
-79.63,43.68,TORONTO INTL A,6158731,18-03-2026 06:00,2026,03,18,06:00,,-6.3,,-9.7,,77,,,,22,,8,,24.1,,100.35,,,,-10,,NA
-79.63,43.68,TORONTO INTL A,6158731,18-03-2026 07:00,2026,03,18,07:00,,-5.7,,-9.6,,74,,,,19,,9,,24.1,,100.42,,,,-10,,Mostly Cloudy
-79.63,43.68,TORONTO INTL A,6158731,18-03-2026 08:00,2026,03,18,08:00,,-4.6,,-9.9,,66,,,,20,,10,,24.1,,100.44,,,,-9,,NA
-79.63,43.68,TORONTO INTL A,6158731,18-03-2026 09:00,2026,03,18,09:00,,-3.6,,-11.7,,54,,,,18,,10,,24.1,,100.43,,,,-8,,NA
-79.63,43.68,TORONTO INTL A,6158731,18-03-2026 10:00,2026,03,18,10:00,,-2.5,,-12.3,,47,,,,22,,12,,24.1,,100.43,,,,-7,,Mostly Cloudy
-79.63,43.68,TORONTO INTL A,6158731,18-03-2026 11:00,2026,03,18,11:00,,-2.4,,-12.1,,48,,,,18,,16,,24.1,,100.4,,,,-8,,NA
-79.63,43.68,TORONTO INTL A,6158731,18-03-2026 12:00,2026,03,18,12:00,,-2.2,,-10.5,,53,,,,16,,20,,24.1,,100.37,,,,-8,,NA
-79.63,43.68,TORONTO INTL A,6158731,18-03-2026 13:00,2026,03,18,13:00,,-3.1,,-7.5,,72,,,,15,,18,,3.2,,100.33,,,,-9,,Snow
-79.63,43.68,TORONTO INTL A,6158731,18-03-2026 14:00,2026,03,18,14:00,,-2.6,,-5.3,,81,,,,15,,10,,24.1,,100.23,,,,-6,,Snow
-79.63,43.68,TORONTO INTL A,6158731,18-03-2026 15:00,2026,03,18,15:00,,-1.5,,-10.7,,50,,,,17,,21,,24.1,,100.17,,,,-7,,NA
-79.63,43.68,TORONTO INTL A,6158731,18-03-2026 16:00,2026,03,18,16:00,,-1.7,,-11,,49,,,,18,,22,,24.1,,100.14,,,,-8,,Cloudy
-79.63,43.68,TORONTO INTL A,6158731,18-03-2026 17:00,2026,03,18,17:00,,-1.8,,-11.2,,49,,,,19,,20,,24.1,,100.13,,,,-8,,NA
-79.63,43.68,TORONTO INTL A,6158731,18-03-2026 18:00,2026,03,18,18:00,,-1.9,,-10.2,,53,,,,20,,21,,24.1,,100.12,,,,-8,,NA
-79.63,43.68,TORONTO INTL A,6158731,18-03-2026 19:00,2026,03,18,19:00,,-1.6,,-10.6,,51,,,,19,,10,,24.1,,100.12,,,,-5,,Cloudy
-79.63,43.68,TORONTO INTL A,6158731,18-03-2026 20:00,2026,03,18,20:00,,-1.6,,-9.5,,55,,,,18,,12,,19.3,,100.09,,,,-6,,Snow
-79.63,43.68,TORONTO INTL A,6158731,18-03-2026 21:00,2026,03,18,21:00,,-2.2,,-7.1,,70,,,,19,,16,,12.9,,100.1,,,,-7,,Snow
-79.63,43.68,TORONTO INTL A,6158731,18-03-2026 22:00,2026,03,18,22:00,,-2.6,,-5.5,,81,,,,16,,11,,19.3,,100.05,,,,-7,,Snow
-79.63,43.68,TORONTO INTL A,6158731,18-03-2026 23:00,2026,03,18,23:00,,-2.4,,-4.8,,84,,,,16,,7,,19.3,,99.98,,,,-5,,Snow
-79.63,43.68,TORONTO INTL A,6158731,19-03-2026 00:00,2026,03,19,00:00,,-2.3,,-4.3,,86,,,,15,,8,,16.1,,99.92,,,,-5,,Snow
-79.63,43.68,TORONTO INTL A,6158731,19-03-2026 01:00,2026,03,19,01:00,,-1.8,,-4.1,,84,,,,15,,7,,19.3,,99.89,,,,-4,,Cloudy
-79.63,43.68,TORONTO INTL A,6158731,19-03-2026 02:00,2026,03,19,02:00,,-1.2,,-4.3,,79,,,,15,,8,,19.3,,99.81,,,,-4,,NA
-79.63,43.68,TORONTO INTL A,6158731,19-03-2026 03:00,2026,03,19,03:00,,-0.7,,-4.2,,77,,,,15,,8,,24.1,,99.73,,,,-4,,NA
-79.63,43.68,TORONTO INTL A,6158731,19-03-2026 04:00,2026,03,19,04:00,,-0.3,,-4.1,,76,,,,17,,7,,24.1,,99.71,,,,-3,,Cloudy
-79.63,43.68,TORONTO INTL A,6158731,19-03-2026 05:00,2026,03,19,05:00,,0,,-4.3,,73,,,,19,,7,,24.1,,99.72,,,,-2,,NA
-79.63,43.68,TORONTO INTL A,6158731,19-03-2026 06:00,2026,03,19,06:00,,-0.3,,-4.3,,74,,,,24,,9,,24.1,,99.72,,,,-3,,NA
-79.63,43.68,TORONTO INTL A,6158731,19-03-2026 07:00,2026,03,19,07:00,,-0.2,,-4,,76,,,,25,,10,,19.3,,99.76,,,,-4,,Mostly Cloudy
-79.63,43.68,TORONTO INTL A,6158731,19-03-2026 08:00,2026,03,19,08:00,,1.2,,-3.5,,71,,,,25,,10,,24.1,,99.76,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,19-03-2026 09:00,2026,03,19,09:00,,2.1,,-3.2,,68,,,,22,,13,,24.1,,99.75,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,19-03-2026 10:00,2026,03,19,10:00,,5,,-1.8,,62,,,,25,,16,,24.1,,99.75,,,,,,Mostly Cloudy
-79.63,43.68,TORONTO INTL A,6158731,19-03-2026 11:00,2026,03,19,11:00,,6.5,,-1.9,,55,,,,27,,30,,24.1,,99.75,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,19-03-2026 12:00,2026,03,19,12:00,,8.5,,-1.1,,51,,,,28,,17,,24.1,,99.71,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,19-03-2026 13:00,2026,03,19,13:00,,7.8,,-1,,54,,,,26,,13,,24.1,,99.74,,,,,,Mostly Cloudy
-79.63,43.68,TORONTO INTL A,6158731,19-03-2026 14:00,2026,03,19,14:00,,7.7,,-1.1,,53,,,,27,,21,,24.1,,99.72,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,19-03-2026 15:00,2026,03,19,15:00,,6.9,,-1,,57,,,,28,,22,,24.1,,99.73,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,19-03-2026 16:00,2026,03,19,16:00,,6.6,,-0.6,,60,,,,28,,22,,24.1,,99.75,,,,,,Mostly Cloudy
-79.63,43.68,TORONTO INTL A,6158731,19-03-2026 17:00,2026,03,19,17:00,,5.7,,-2.1,,57,,,,30,,33,,24.1,,99.79,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,19-03-2026 18:00,2026,03,19,18:00,,4.8,,-1.9,,62,,,,31,,23,,24.1,,99.85,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,19-03-2026 19:00,2026,03,19,19:00,,3.8,,-2.9,,61,,,,32,,26,,24.1,,99.94,,,,,,Mostly Cloudy
-79.63,43.68,TORONTO INTL A,6158731,19-03-2026 20:00,2026,03,19,20:00,,3,,-3.7,,62,,,,32,,26,,24.1,,99.98,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,19-03-2026 21:00,2026,03,19,21:00,,1.8,,-4.7,,62,,,,31,,17,,24.1,,100.02,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,19-03-2026 22:00,2026,03,19,22:00,,-0.4,,-4.2,,75,,,,3,,12,,24.1,,100.03,,,,-4,,Mainly Clear
-79.63,43.68,TORONTO INTL A,6158731,19-03-2026 23:00,2026,03,19,23:00,,0,,-3.8,,75,,,,,,0,,24.1,,99.95,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,20-03-2026 00:00,2026,03,20,00:00,,-0.2,,-3.9,,76,,,,,,0,,24.1,,99.86,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,20-03-2026 01:00,2026,03,20,01:00,,-0.8,,-4.2,,78,,,,18,,5,,24.1,,99.78,,,,-2,,Mainly Clear
-79.63,43.68,TORONTO INTL A,6158731,20-03-2026 02:00,2026,03,20,02:00,,-0.5,,-3.9,,78,,,,15,,5,,24.1,,99.69,,,,-2,,NA
-79.63,43.68,TORONTO INTL A,6158731,20-03-2026 03:00,2026,03,20,03:00,,-0.1,,-3.1,,80,,,,14,,5,,24.1,,99.57,,,,-2,,NA
-79.63,43.68,TORONTO INTL A,6158731,20-03-2026 04:00,2026,03,20,04:00,,0.3,,-2.8,,80,,,,10,,7,,24.1,,99.57,,,,,,Cloudy
-79.63,43.68,TORONTO INTL A,6158731,20-03-2026 05:00,2026,03,20,05:00,,0.1,,-2.6,,82,,,,14,,4,,24.1,,99.44,,,,,,Freezing Rain
-79.63,43.68,TORONTO INTL A,6158731,20-03-2026 06:00,2026,03,20,06:00,,0.4,,-2.5,,81,,,,9,,13,,24.1,,99.24,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,20-03-2026 07:00,2026,03,20,07:00,,0.2,,-1.8,,87,,,,11,,10,,8.1,,99.14,,,,,,"Freezing Rain,Freezing Drizzle,Fog"
-79.63,43.68,TORONTO INTL A,6158731,20-03-2026 08:00,2026,03,20,08:00,,0,,-1.2,,92,,,,13,,14,,8.1,,98.92,,,,-4,,"Moderate Freezing Rain,Fog"
-79.63,43.68,TORONTO INTL A,6158731,20-03-2026 09:00,2026,03,20,09:00,,0.5,,-0.3,,94,,,,13,,11,,6.4,,98.83,,,,,,"Rain,Fog"
-79.63,43.68,TORONTO INTL A,6158731,20-03-2026 10:00,2026,03,20,10:00,,1.1,,0.4,,95,,,,11,,8,,6.4,,98.64,,,,,,"Rain,Fog"
-79.63,43.68,TORONTO INTL A,6158731,20-03-2026 11:00,2026,03,20,11:00,,1.5,,0.9,,95,,,,17,,5,,6.4,,98.57,,,,,,"Rain,Fog"
-79.63,43.68,TORONTO INTL A,6158731,20-03-2026 12:00,2026,03,20,12:00,,2,,1.3,,95,,,,,,0,,6.4,,98.53,,,,,,"Rain,Fog"
-79.63,43.68,TORONTO INTL A,6158731,20-03-2026 13:00,2026,03,20,13:00,,2.7,,1.9,,94,,,,4,,7,,9.7,,98.51,,,,,,Fog
-79.63,43.68,TORONTO INTL A,6158731,20-03-2026 14:00,2026,03,20,14:00,,3.8,,2.3,,90,,,,,,0,,9.7,,98.5,,,,,,Fog
-79.63,43.68,TORONTO INTL A,6158731,20-03-2026 15:00,2026,03,20,15:00,,4.7,,2.7,,87,,,,27,,5,,9.7,,98.52,,,,,,Fog
-79.63,43.68,TORONTO INTL A,6158731,20-03-2026 16:00,2026,03,20,16:00,,5.1,,3.1,,87,,,,3,,7,,9.7,,98.6,,,,,,Fog
-79.63,43.68,TORONTO INTL A,6158731,20-03-2026 17:00,2026,03,20,17:00,,5.1,,3.1,,87,,,,2,,10,,9.7,,98.67,,,,,,Fog
-79.63,43.68,TORONTO INTL A,6158731,20-03-2026 18:00,2026,03,20,18:00,,4.7,,3,,89,,,,36,,13,,8.1,,98.77,,,,,,Fog
-79.63,43.68,TORONTO INTL A,6158731,20-03-2026 19:00,2026,03,20,19:00,,3.9,,2.1,,88,,,,35,,12,,12.9,,98.84,,,,,,Cloudy
-79.63,43.68,TORONTO INTL A,6158731,20-03-2026 20:00,2026,03,20,20:00,,2.8,,1.1,,88,,,,1,,23,,8.1,,98.99,,,,,,Fog
-79.63,43.68,TORONTO INTL A,6158731,20-03-2026 21:00,2026,03,20,21:00,,2.1,,0.3,,88,,,,36,,25,,19.3,,99.06,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,20-03-2026 22:00,2026,03,20,22:00,,1.8,,0,,88,,,,35,,22,,19.3,,99.11,,,,,,Cloudy
-79.63,43.68,TORONTO INTL A,6158731,20-03-2026 23:00,2026,03,20,23:00,,1.6,,0.5,,92,,,,34,,18,,9.7,,99.15,,,,,,Fog
-79.63,43.68,TORONTO INTL A,6158731,21-03-2026 00:00,2026,03,21,00:00,,1.7,,0.5,,92,,,,34,,18,,12.9,,99.22,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,21-03-2026 01:00,2026,03,21,01:00,,1.5,,0.1,,90,,,,34,,16,,19.3,,99.25,,,,,,Cloudy
-79.63,43.68,TORONTO INTL A,6158731,21-03-2026 02:00,2026,03,21,02:00,,1.3,,-1,,85,,,,34,,16,,24.1,,99.22,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,21-03-2026 03:00,2026,03,21,03:00,,1.3,,-1.2,,83,,,,35,,17,,24.1,,99.33,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,21-03-2026 04:00,2026,03,21,04:00,,1.1,,-1.5,,83,,,,36,,18,,24.1,,99.35,,,,,,Cloudy
-79.63,43.68,TORONTO INTL A,6158731,21-03-2026 05:00,2026,03,21,05:00,,1.2,,-1.4,,83,,,,34,,16,,24.1,,99.4,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,21-03-2026 06:00,2026,03,21,06:00,,0.9,,-1,,87,,,,31,,12,,19.3,,99.55,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,21-03-2026 07:00,2026,03,21,07:00,,1.3,,-1.1,,84,,,,34,,4,,24.1,,99.59,,,,,,Cloudy
-79.63,43.68,TORONTO INTL A,6158731,21-03-2026 08:00,2026,03,21,08:00,,1.9,,-0.8,,82,,,,1,,10,,24.1,,99.59,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,21-03-2026 09:00,2026,03,21,09:00,,2.5,,-0.9,,78,,,,3,,9,,24.1,,99.67,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,21-03-2026 10:00,2026,03,21,10:00,,3,,-1.1,,75,,,,13,,4,,24.1,,99.62,,,,,,Cloudy
-79.63,43.68,TORONTO INTL A,6158731,21-03-2026 11:00,2026,03,21,11:00,,3.3,,-1.7,,70,,,,1,,5,,24.1,,99.62,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,21-03-2026 12:00,2026,03,21,12:00,,3,,-1,,75,,,,14,,13,,24.1,,99.59,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,21-03-2026 13:00,2026,03,21,13:00,,2.7,,-1.4,,74,,,,16,,14,,24.1,,99.65,,,,,,Cloudy
-79.63,43.68,TORONTO INTL A,6158731,21-03-2026 14:00,2026,03,21,14:00,,3.2,,-1.8,,70,,,,14,,11,,24.1,,99.54,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,21-03-2026 15:00,2026,03,21,15:00,,3,,-2.7,,66,,,,13,,11,,24.1,,99.47,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,21-03-2026 16:00,2026,03,21,16:00,,3.1,,-2.5,,67,,,,12,,14,,24.1,,99.33,,,,,,Cloudy
-79.63,43.68,TORONTO INTL A,6158731,21-03-2026 17:00,2026,03,21,17:00,,2.4,,-2.9,,68,,,,12,,13,,24.1,,99.27,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,21-03-2026 18:00,2026,03,21,18:00,,2.1,,-2.8,,70,,,,9,,17,,24.1,,99.16,,,,,,Snow
-79.63,43.68,TORONTO INTL A,6158731,21-03-2026 19:00,2026,03,21,19:00,,1.7,,-1.7,,78,,,,11,,19,,24.1,,99.12,,,,,,Mostly Cloudy
-79.63,43.68,TORONTO INTL A,6158731,21-03-2026 20:00,2026,03,21,20:00,,1.4,,-1.3,,83,,,,11,,22,,24.1,,99.03,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,21-03-2026 21:00,2026,03,21,21:00,,1.6,,-0.6,,85,,,,13,,21,,24.1,,98.9,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,21-03-2026 22:00,2026,03,21,22:00,,1.5,,-1.1,,83,,,,11,,19,,24.1,,98.84,,,,,,Mostly Cloudy
-79.63,43.68,TORONTO INTL A,6158731,21-03-2026 23:00,2026,03,21,23:00,,1.9,,-1,,81,,,,8,,10,,24.1,,98.8,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,22-03-2026 00:00,2026,03,22,00:00,,1.7,,-1,,82,,,,10,,14,,24.1,,98.67,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,22-03-2026 01:00,2026,03,22,01:00,,1.5,,-0.9,,84,,,,9,,12,,24.1,,98.57,,,,,,Cloudy
-79.63,43.68,TORONTO INTL A,6158731,22-03-2026 02:00,2026,03,22,02:00,,1.4,,-0.6,,87,,,,11,,9,,24.1,,98.39,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,22-03-2026 03:00,2026,03,22,03:00,,1.2,,-0.4,,89,,,,9,,5,,24.1,,98.33,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,22-03-2026 04:00,2026,03,22,04:00,,1.2,,-0.3,,90,,,,11,,3,,24.1,,98.23,,,,,,Cloudy
-79.63,43.68,TORONTO INTL A,6158731,22-03-2026 05:00,2026,03,22,05:00,,1,,-0.4,,90,,,,32,,7,,24.1,,98.25,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,22-03-2026 06:00,2026,03,22,06:00,,1.2,,-0.2,,90,,,,3,,7,,16.1,,98.24,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,22-03-2026 07:00,2026,03,22,07:00,,1.7,,0,,89,,,,16,,8,,9.7,,98.18,,,,,,Fog
-79.63,43.68,TORONTO INTL A,6158731,22-03-2026 08:00,2026,03,22,08:00,,1.9,,0.5,,91,,,,7,,4,,6.4,,98.24,,,,,,"Rain,Fog"
-79.63,43.68,TORONTO INTL A,6158731,22-03-2026 09:00,2026,03,22,09:00,,2.2,,1.1,,93,,,,34,,6,,4,,98.46,,,,,,"Moderate Rain,Fog"
-79.63,43.68,TORONTO INTL A,6158731,22-03-2026 10:00,2026,03,22,10:00,,2.6,,1.8,,94,,,,17,,9,,4,,98.38,,,,,,"Moderate Rain,Fog"
-79.63,43.68,TORONTO INTL A,6158731,22-03-2026 11:00,2026,03,22,11:00,,3.2,,2.5,,95,,,,13,,3,,2.4,,98.45,,,,,,"Rain,Fog"
-79.63,43.68,TORONTO INTL A,6158731,22-03-2026 12:00,2026,03,22,12:00,,3.8,,2.6,,92,,,,36,,24,,9.7,,98.48,,,,,,Fog
-79.63,43.68,TORONTO INTL A,6158731,22-03-2026 13:00,2026,03,22,13:00,,4.9,,2.9,,87,,,,36,,17,,12.9,,98.56,,,,,,Cloudy
-79.63,43.68,TORONTO INTL A,6158731,22-03-2026 14:00,2026,03,22,14:00,,4.8,,2.4,,84,,,,36,,23,,12.9,,98.73,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,22-03-2026 15:00,2026,03,22,15:00,,4.8,,2,,82,,,,35,,24,,16.1,,98.79,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,22-03-2026 16:00,2026,03,22,16:00,,4.2,,1.1,,80,,,,35,,28,,19.3,,98.95,,,,,,Cloudy
-79.63,43.68,TORONTO INTL A,6158731,22-03-2026 17:00,2026,03,22,17:00,,3.8,,0.8,,81,,,,35,,25,,24.1,,98.99,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,22-03-2026 18:00,2026,03,22,18:00,,3.6,,0.6,,80,,,,35,,18,,24.1,,99.1,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,22-03-2026 19:00,2026,03,22,19:00,,3.1,,0,,80,,,,36,,18,,24.1,,99.13,,,,,,Cloudy
-79.63,43.68,TORONTO INTL A,6158731,22-03-2026 20:00,2026,03,22,20:00,,3,,-0.1,,80,,,,36,,20,,24.1,,99.18,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,22-03-2026 21:00,2026,03,22,21:00,,2.6,,0.1,,83,,,,1,,16,,24.1,,99.23,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,22-03-2026 22:00,2026,03,22,22:00,,2.8,,0.3,,83,,,,2,,15,,24.1,,99.23,,,,,,Cloudy
-79.63,43.68,TORONTO INTL A,6158731,22-03-2026 23:00,2026,03,22,23:00,,2.2,,-2.1,,73,,,,9,,21,,24.1,,99.16,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,23-03-2026 00:00,2026,03,23,00:00,,1.4,,-2.8,,73,,,,9,,18,,24.1,,99.27,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,23-03-2026 01:00,2026,03,23,01:00,,1,,-4,,69,,,,6,,23,,24.1,,99.31,,,,,,Cloudy
-79.63,43.68,TORONTO INTL A,6158731,23-03-2026 02:00,2026,03,23,02:00,,0.9,,-4.3,,68,,,,4,,15,,24.1,,99.38,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,23-03-2026 03:00,2026,03,23,03:00,,0.7,,-3.8,,72,,,,5,,12,,24.1,,99.37,,,,,,NA
